,dpn,calf_bw,pw_adg,wa,ww,bega,belg,kirmt,tseday,negative,positive,,,,,
1995,6,33.2,0.386100386,11.47,64.2,0,0,1,0,1,0,,,,,
1996,4,33.4,0.283032921,9.59,52.4,0,1,0,0,1,0,,,,,
1997,9,27,0.209314495,13.65,47,0,1,0,0,1,0,,,,,
1998,5,28.5,0.265834489,12.36,51.5,1,0,0,0,1,0,,,,,
1999,3,28.3,0.241925729,11.81,48.3,1,0,0,0,0,1,,,,,
2000,8,31,0.20720617,12.41,49,1,0,0,0,1,0,,,,,
2001,7,28.1,0.310866186,10.11,50.1,1,0,0,0,1,0,,,,,
2002,7,27.1,0.319371085,11.63,53.1,1,0,0,0,1,0,,,,,
2003,5,28.5,0.201207243,10.65,43.5,0,0,0,1,1,0,,,,,
2004,5,28.5,0.236472388,10.27,45.5,0,0,0,1,1,0,,,,,
2005,6,31.2,0.378622397,9.81,57.2,1,0,0,0,1,0,,,,,
2006,6,29.2,0.256096203,12.83,52.2,0,0,0,1,1,0,,,,,
2007,9,30,0.263768728,13.54,55,0,0,1,0,0,1,,,,,
2008,9,30,0.350074054,10.61,56,0,1,0,0,1,0,,,,,
2009,5,27.5,0.321355536,9.78,49.5,0,0,1,0,1,0,,,,,
2010,6,29.2,0.191326531,13.44,47.2,1,0,0,0,1,0,,,,,
2011,8,28,0.316542802,10.38,51,0,0,0,1,1,0,,,,,
2012,5,31.5,0.344635909,12.85,62.5,0,0,1,0,0,1,,,,,
2013,7,27.1,0.288843423,11.87,51.1,0,0,1,0,1,0,,,,,
2014,5,28.5,0.285195748,11.02,50.5,0,0,1,0,1,0,,,,,
2015,7,32.1,0.293040293,13.65,60.1,0,0,1,0,1,0,,,,,
2016,9,32,0.282605624,10.11,52,0,1,0,0,1,0,,,,,
2017,6,30.2,0.281491907,10.15,50.2,0,0,0,1,1,0,,,,,
2018,4,31.4,0.274725275,10.4,51.4,0,0,0,1,1,0,,,,,
2019,8,29,0.136957438,13.56,42,0,0,0,1,1,0,,,,,
2020,5,31.5,0.230610511,11.77,50.5,0,1,0,0,1,0,,,,,
2021,7,29.1,0.271333605,10.53,49.1,0,1,0,0,1,0,,,,,
2022,8,32,0.147158705,12.62,45,1,0,0,0,1,0,,,,,
2023,8,31,0.324983074,10.55,55,1,0,0,0,1,0,,,,,
2024,8,33,0.270651918,12.14,56,0,0,0,1,1,0,,,,,
2025,3,33.3,0.344695519,11.19,60.3,0,0,1,0,1,0,,,,,
2026,5,30.5,0.349544073,9.4,53.5,0,0,0,1,1,0,,,,,
2027,9,28,0.258310872,12.72,51,0,0,0,1,1,0,,,,,
2028,6,31.2,0.238663484,12.57,52.2,0,0,0,1,1,0,,,,,
2029,4,31.4,0.347826087,11.5,59.4,0,0,0,1,1,0,,,,,
2030,9,28,0.327510917,9.16,49,0,0,0,1,1,0,,,,,
2031,3,29.3,0.263574064,13.55,54.3,1,0,0,0,0,1,,,,,
2032,8,32,0.296775934,10.59,54,0,0,0,1,1,0,,,,,
2033,7,33.1,0.348999535,12.28,63.1,0,0,1,0,1,0,,,,,
2034,6,29.2,0.233496073,13.46,51.2,0,0,1,0,1,0,,,,,
2035,6,29.2,0.33315565,10.72,54.2,0,0,1,0,1,0,,,,,
2036,9,33,0.275573192,12.96,58,0,0,1,0,1,0,,,,,
2037,6,32.2,0.308571429,12.5,59.2,1,0,0,0,1,0,,,,,
2038,8,33,0.27739251,12.36,57,0,0,0,1,1,0,,,,,
2039,8,30,0.290360046,12.3,55,1,0,0,0,1,0,,,,,
2040,7,28.1,0.292260931,12.22,53.1,0,1,0,0,1,0,,,,,
2041,5,29.5,0.288018433,12.4,54.5,0,0,1,0,1,0,,,,,
2042,3,32.3,0.253780269,13.51,56.3,0,0,1,0,1,0,,,,,
2043,9,31,0.345138055,9.52,54,0,0,1,0,1,0,,,,,
2044,7,27.1,0.408969116,10.13,56.1,0,0,0,1,0,1,,,,,
2045,9,33,0.198837565,9.34,46,0,0,1,0,1,0,,,,,
2046,3,33.3,0.251067035,11.38,53.3,1,0,0,0,1,0,,,,,
2047,7,33.1,0.175037027,10.61,46.1,0,0,1,0,1,0,,,,,
2048,6,33.2,0.3996004,10.01,61.2,0,0,1,0,1,0,,,,,
2049,8,30,0.214285714,12,48,0,1,0,0,1,0,,,,,
2050,6,30.2,0.280112045,12.75,55.2,1,0,0,0,1,0,,,,,
2051,7,28.1,0.348117586,11.08,55.1,0,0,1,0,1,0,,,,,
2052,6,31.2,0.268210051,10.12,50.2,0,0,1,0,1,0,,,,,
2053,3,29.3,0.260576334,9.32,46.3,0,0,0,1,1,0,,,,,
2054,7,30.1,0.314355571,12.27,57.1,0,1,0,0,1,0,,,,,
2055,5,28.5,0.26168669,12.01,50.5,0,0,1,0,1,0,,,,,
2056,7,30.1,0.29154519,12.74,56.1,0,0,1,0,1,0,,,,,
2057,6,27.2,0.263778981,10.29,46.2,0,1,0,0,1,0,,,,,
2058,8,31,0.329388801,11.71,58,0,0,0,1,1,0,,,,,
2059,8,33,0.457875458,9.36,63,0,0,1,0,1,0,,,,,
2060,8,31,0.304671632,12.66,58,0,1,0,0,1,0,,,,,
2061,9,27,0.376293509,10.63,55,0,0,0,1,0,1,,,,,
2062,8,31,0.29154519,10.29,52,1,0,0,0,1,0,,,,,
2063,6,29.2,0.22610483,13.9,51.2,1,0,0,0,1,0,,,,,
2064,8,28,0.313741895,13.66,58,0,0,1,0,1,0,,,,,
2065,4,29.4,0.403787246,10.26,58.4,0,1,0,0,1,0,,,,,
2066,7,33.1,0.38687491,9.97,60.1,0,0,0,1,1,0,,,,,
2067,7,33.1,0.23983316,13.7,56.1,0,0,1,0,1,0,,,,,
2068,6,29.2,0.290556901,11.8,53.2,0,0,0,1,1,0,,,,,
2069,3,28.3,0.194860553,11.73,44.3,0,0,1,0,1,0,,,,,
2070,6,31.2,0.299259726,9.07,50.2,0,1,0,0,1,0,,,,,
2071,5,28.5,0.282326369,10.12,48.5,1,0,0,0,1,0,,,,,
2072,8,29,0.232666356,9.21,44,0,0,1,0,1,0,,,,,
2073,8,30,0.18865947,13.63,48,0,0,0,1,1,0,,,,,
2074,6,28.2,0.353302611,9.3,51.2,0,0,1,0,1,0,,,,,
2075,8,30,0.320128051,10.71,54,0,0,0,1,1,0,,,,,
2076,7,30.1,0.255639098,9.5,47.1,0,1,0,0,1,0,,,,,
2077,9,33,0.297848869,12.95,60,0,0,0,1,0,1,,,,,
2078,9,32,0.360671162,9.11,55,0,0,1,0,1,0,,,,,
2079,4,32.4,0.151356386,12.27,45.4,1,0,0,0,1,0,,,,,
2080,5,28.5,0.254237288,11.8,49.5,0,0,1,0,1,0,,,,,
2081,4,27.4,0.182815356,10.94,41.4,0,0,0,1,1,0,,,,,
2082,7,32.1,0.224775225,11.44,50.1,1,0,0,0,1,0,,,,,
2083,8,27,0.298930145,9.08,46,0,0,1,0,1,0,,,,,
2084,7,31.1,0.343566441,12.89,62.1,0,0,1,0,1,0,,,,,
2085,4,28.4,0.276212573,12.93,53.4,1,0,0,0,1,0,,,,,
2086,4,30.4,0.334253742,9.83,53.4,1,0,0,0,1,0,,,,,
2087,3,33.3,0.321027287,10.68,57.3,0,0,1,0,0,1,,,,,
2088,4,30.4,0.245037981,11.66,50.4,0,0,1,0,1,0,,,,,
2089,5,28.5,0.369812354,10.43,55.5,1,0,0,0,1,0,,,,,
2090,6,27.2,0.371358942,12.31,59.2,0,0,0,1,0,1,,,,,
2091,8,31,0.269320843,12.2,54,0,1,0,0,1,0,,,,,
2092,5,29.5,0.207039337,13.8,49.5,0,0,0,1,1,0,,,,,
2093,6,32.2,0.361516035,12.25,63.2,1,0,0,0,1,0,,,,,
2094,7,29.1,0.339558574,11.78,57.1,1,0,0,0,1,0,,,,,
2095,7,28.1,0.197134972,10.87,43.1,0,0,1,0,1,0,,,,,
2096,8,31,0.246753247,11,50,0,0,1,0,1,0,,,,,
2097,8,29,0.30372853,13.64,58,0,0,0,1,1,0,,,,,
2098,4,33.4,0.188434813,12.13,49.4,0,0,1,0,1,0,,,,,
2099,4,33.4,0.158227848,12.64,47.4,1,0,0,0,1,0,,,,,
2100,5,27.5,0.335394613,13.63,59.5,1,0,0,0,1,0,,,,,
2101,6,29.2,0.286738351,13.95,57.2,0,0,1,0,1,0,,,,,
2102,9,32,0.204531152,9.08,45,0,0,1,0,1,0,,,,,
2103,4,32.4,0.308728599,10.18,54.4,0,0,1,0,1,0,,,,,
2104,6,29.2,0.362950058,9.84,54.2,0,0,1,0,1,0,,,,,
2105,6,32.2,0.185245723,13.11,49.2,0,0,0,1,1,0,,,,,
2106,3,27.3,0.27430327,13.02,52.3,0,0,0,1,1,0,,,,,
2107,3,27.3,0.38320049,9.32,52.3,0,0,1,0,1,0,,,,,
2108,7,28.1,0.313971743,10.01,50.1,0,0,1,0,1,0,,,,,
2109,3,27.3,0.347523892,11.51,55.3,0,0,1,0,1,0,,,,,
2110,9,31,0.276795325,9.29,49,0,1,0,0,1,0,,,,,
2111,9,28,0.347077607,10.29,53,0,0,0,1,1,0,,,,,
2112,6,28.2,0.26632577,13.41,53.2,0,1,0,0,1,0,,,,,
2113,8,33,0.264158918,13.52,58,1,0,0,0,1,0,,,,,
2114,5,28.5,0.272308337,13.64,54.5,0,0,1,0,1,0,,,,,
2115,3,33.3,0.270616721,10.03,52.3,1,0,0,0,1,0,,,,,
2116,3,27.3,0.323498965,11.04,52.3,0,0,0,1,1,0,,,,,
2117,6,30.2,0.301810865,9.94,51.2,1,0,0,0,1,0,,,,,
2118,9,28,0.350361664,12.64,59,0,1,0,0,1,0,,,,,
2119,7,28.1,0.272508123,13.63,54.1,0,0,0,1,1,0,,,,,
2120,6,31.2,0.323624595,9.27,52.2,1,0,0,0,1,0,,,,,
2121,4,28.4,0.22675737,10.08,44.4,0,0,0,1,1,0,,,,,
2122,4,31.4,0.285238888,12.02,55.4,0,0,1,0,1,0,,,,,
2123,8,33,0.278128951,11.3,55,0,0,0,1,1,0,,,,,
2124,3,27.3,0.313479624,9.57,48.3,0,1,0,0,1,0,,,,,
2125,4,29.4,0.281070512,11.69,52.4,0,0,1,0,1,0,,,,,
2126,4,33.4,0.120786208,13.01,44.4,0,0,1,0,1,0,,,,,
2127,5,30.5,0.451783767,9.17,59.5,0,0,1,0,1,0,,,,,
2128,3,32.3,0.297848869,12.95,59.3,0,0,0,1,1,0,,,,,
2129,5,32.5,0.338733432,9.7,55.5,0,0,1,0,1,0,,,,,
2130,4,33.4,0.37515006,9.52,58.4,0,0,1,0,1,0,,,,,
2131,6,32.2,0.207392949,11.71,49.2,1,0,0,0,1,0,,,,,
2132,5,29.5,0.402624515,9.58,56.5,0,0,1,0,1,0,,,,,
2133,3,28.3,0.224775225,11.44,46.3,0,0,1,0,1,0,,,,,
2134,6,31.2,0.294045577,11.66,55.2,0,0,1,0,1,0,,,,,
2135,5,29.5,0.254895145,12.33,51.5,0,0,0,1,1,0,,,,,
2136,4,30.4,0.222288085,9.64,45.4,0,0,0,1,1,0,,,,,
2137,5,28.5,0.323489513,13.69,59.5,0,1,0,0,1,0,,,,,
2138,6,33.2,0.314285714,10,55.2,0,0,1,0,1,0,,,,,
2139,5,27.5,0.272368242,10.49,47.5,1,0,0,0,1,0,,,,,
2140,3,31.3,0.298429999,11.01,54.3,0,0,0,1,1,0,,,,,
2141,8,28,0.354445986,9.27,51,0,0,0,1,1,0,,,,,
2142,3,31.3,0.273847558,9.39,49.3,0,0,1,0,1,0,,,,,
2143,8,27,0.215182307,11.95,45,0,0,1,0,1,0,,,,,
2144,7,28.1,0.241914948,11.22,47.1,1,0,0,0,1,0,,,,,
2145,6,33.2,0.339204175,10.95,59.2,0,1,0,0,1,0,,,,,
2146,7,33.1,0.341243989,9.21,55.1,1,0,0,0,1,0,,,,,
2147,5,28.5,0.215146299,9.96,43.5,0,0,1,0,1,0,,,,,
2148,6,30.2,0.253405131,9.02,46.2,1,0,0,0,1,0,,,,,
2149,8,32,0.279900958,13.27,58,0,0,0,1,1,0,,,,,
2150,9,32,0.248344371,12.08,53,1,0,0,0,1,0,,,,,
2151,4,29.4,0.21144443,10.81,45.4,0,1,0,0,1,0,,,,,
2152,5,31.5,0.169061708,11.83,45.5,1,0,0,0,1,0,,,,,
2153,4,29.4,0.208640157,11.64,46.4,0,0,1,0,1,0,,,,,
2154,8,33,0.266666667,11.25,54,0,0,1,0,1,0,,,,,
2155,6,29.2,0.277492292,13.9,56.2,0,0,1,0,1,0,,,,,
2156,6,32.2,0.351648352,9.75,56.2,0,0,1,0,1,0,,,,,
2157,6,32.2,0.214822771,9.31,46.2,0,1,0,0,1,0,,,,,
2158,4,27.4,0.27700831,10.83,48.4,1,0,0,0,1,0,,,,,
2159,8,32,0.281769513,10.14,52,0,0,1,0,1,0,,,,,
2160,7,29.1,0.267945283,10.13,48.1,0,1,0,0,1,0,,,,,
2161,6,28.2,0.315641805,12.22,55.2,0,0,0,1,1,0,,,,,
2162,3,31.3,0.340136054,10.5,56.3,0,0,1,0,1,0,,,,,
2163,6,29.2,0.305033045,11.24,53.2,0,0,1,0,1,0,,,,,
2164,5,33.5,0.33315565,10.72,58.5,0,0,1,0,0,1,,,,,
2165,5,29.5,0.228388718,12.51,49.5,0,0,0,1,0,1,,,,,
2166,7,31.1,0.247371676,13.86,55.1,0,0,0,1,1,0,,,,,
2167,3,27.3,0.333636639,9.42,49.3,0,0,0,1,1,0,,,,,
2168,5,33.5,0.274473925,10.93,54.5,0,0,1,0,1,0,,,,,
2169,6,31.2,0.265533723,10.76,51.2,0,1,0,0,1,0,,,,,
2170,4,32.4,0.29154519,9.8,52.4,0,0,1,0,1,0,,,,,
2171,9,28,0.207641196,10.32,43,0,0,0,1,1,0,,,,,
2172,6,28.2,0.220136716,12.33,47.2,1,0,0,0,1,0,,,,,
2173,5,29.5,0.254312251,12.92,52.5,1,0,0,0,1,0,,,,,
2174,4,32.4,0.306503198,10.72,55.4,1,0,0,0,1,0,,,,,
2175,6,30.2,0.258514106,12.71,53.2,0,0,0,1,1,0,,,,,
2176,6,28.2,0.265986922,12.89,52.2,0,1,0,0,1,0,,,,,
2177,4,28.4,0.31372549,12.75,56.4,0,0,1,0,1,0,,,,,
2178,4,27.4,0.201207243,11.36,43.4,0,0,1,0,0,1,,,,,
2179,4,31.4,0.392464678,9.1,56.4,0,0,1,0,1,0,,,,,
2180,5,29.5,0.136487716,12.56,41.5,0,1,0,0,1,0,,,,,
2181,7,33.1,0.270027003,11.11,54.1,0,0,1,0,1,0,,,,,
2182,7,27.1,0.230414747,10.54,44.1,0,0,1,0,1,0,,,,,
2183,9,30,0.27578599,10.36,50,0,0,1,0,1,0,,,,,
2184,3,32.3,0.174216028,12.3,47.3,0,0,1,0,1,0,,,,,
2185,3,32.3,0.308947108,11.56,57.3,0,0,0,1,1,0,,,,,
2186,7,32.1,0.222386953,13.49,53.1,0,0,1,0,1,0,,,,,
2187,7,33.1,0.395310796,10.48,62.1,0,0,1,0,1,0,,,,,
2188,5,27.5,0.351966874,13.8,61.5,0,0,0,1,1,0,,,,,
2189,5,27.5,0.123064301,13.93,39.5,1,0,0,0,1,0,,,,,
2190,4,32.4,0.305879687,12.61,59.4,1,0,0,0,1,0,,,,,
2191,4,32.4,0.24378352,11.72,52.4,0,1,0,0,1,0,,,,,
2192,7,27.1,0.232738557,12.89,48.1,0,1,0,0,1,0,,,,,
2193,5,32.5,0.445948024,9.29,61.5,0,0,1,0,1,0,,,,,
2194,8,27,0.222692351,12.83,47,0,0,0,1,1,0,,,,,
2195,4,28.4,0.372920252,9.96,54.4,0,0,1,0,1,0,,,,,
2196,4,28.4,0.289435601,13.82,56.4,0,0,1,0,1,0,,,,,
2197,8,29,0.264124943,12.44,52,0,0,1,0,1,0,,,,,
2198,5,31.5,0.155617803,13.77,46.5,0,0,0,1,1,0,,,,,
2199,8,29,0.325963719,10.08,52,0,0,0,1,1,0,,,,,
2200,4,31.4,0.23792283,13.81,54.4,0,0,1,0,1,0,,,,,
2201,5,32.5,0.21691974,9.22,46.5,1,0,0,0,1,0,,,,,
2202,4,30.4,0.147783251,11.6,42.4,0,1,0,0,1,0,,,,,
2203,8,33,0.326287417,10.07,56,0,0,1,0,1,0,,,,,
2204,5,28.5,0.355169692,10.86,55.5,0,1,0,0,1,0,,,,,
2205,8,28,0.317721817,12.14,55,0,0,1,0,1,0,,,,,
2206,8,30,0.225761947,11.39,48,1,0,0,0,1,0,,,,,
2207,6,33.2,0.224441701,12.73,53.2,0,0,1,0,1,0,,,,,
2208,3,28.3,0.188323917,10.62,42.3,0,0,1,0,1,0,,,,,
2209,3,27.3,0.306044376,13.07,55.3,0,0,1,0,1,0,,,,,
2210,7,29.1,0.210970464,9.48,43.1,0,1,0,0,1,0,,,,,
2211,5,28.5,0.331674959,12.06,56.5,0,0,1,0,1,0,,,,,
2212,8,28,0.333991195,9.41,50,0,0,1,0,1,0,,,,,
2213,9,29,0.294275013,10.68,51,0,1,0,0,1,0,,,,,
2214,9,33,0.145155437,11.81,45,0,0,0,1,1,0,,,,,
2215,7,32.1,0.326611758,10.06,55.1,0,1,0,0,0,1,,,,,
2216,5,33.5,0.273224044,10.98,54.5,1,0,0,0,1,0,,,,,
2217,9,31,0.376931775,11.37,61,1,0,0,0,1,0,,,,,
2218,6,27.2,0.307881773,9.28,47.2,0,1,0,0,1,0,,,,,
2219,9,27,0.203165098,13.36,46,0,0,1,0,1,0,,,,,
2220,4,33.4,0.14132611,12.13,45.4,0,0,1,0,1,0,,,,,
2221,4,27.4,0.212845875,11.41,44.4,0,1,0,0,1,0,,,,,
2222,8,30,0.27739251,10.3,50,0,0,1,0,1,0,,,,,
2223,6,29.2,0.354828757,9.26,52.2,1,0,0,0,1,0,,,,,
2224,3,30.3,0.197346782,13.03,48.3,0,0,0,1,0,1,,,,,
2225,8,29,0.239566259,11.33,48,0,0,0,1,1,0,,,,,
2226,9,29,0.31120332,9.64,50,0,0,1,0,1,0,,,,,
2227,7,27.1,0.343915344,10.8,53.1,0,0,1,0,1,0,,,,,
2228,5,32.5,0.252737995,11.87,53.5,0,1,0,0,1,0,,,,,
2229,9,29,0.308641975,9.72,50,0,0,1,0,1,0,,,,,
2230,6,33.2,0.34562212,9.92,57.2,0,0,0,1,1,0,,,,,
2231,4,29.4,0.237407102,13.84,52.4,0,0,1,0,1,0,,,,,
2232,5,33.5,0.290736091,10.81,55.5,1,0,0,0,1,0,,,,,
2233,7,29.1,0.240348505,9.51,45.1,0,0,1,0,1,0,,,,,
2234,4,28.4,0.235294118,12.75,49.4,0,0,1,0,1,0,,,,,
2235,8,29,0.210859251,13.55,49,0,0,1,0,1,0,,,,,
2236,7,32.1,0.321802092,12.43,60.1,0,1,0,0,1,0,,,,,
2237,3,29.3,0.271428571,10,48.3,0,0,1,0,1,0,,,,,
2238,3,33.3,0.329320918,12.58,62.3,0,1,0,0,1,0,,,,,
2239,3,28.3,0.323262464,11.49,54.3,0,0,0,1,1,0,,,,,
2240,6,33.2,0.341986631,9.19,55.2,0,0,0,1,1,0,,,,,
2241,9,29,0.160236657,11.59,42,0,0,1,0,1,0,,,,,
2242,3,27.3,0.267857143,12.8,51.3,0,1,0,0,1,0,,,,,
2243,3,33.3,0.297619048,11.04,56.3,0,0,1,0,1,0,,,,,
2244,6,29.2,0.266066312,13.96,55.2,1,0,0,0,1,0,,,,,
2245,4,33.4,0.275482094,10.89,54.4,0,0,0,1,1,0,,,,,
2246,5,31.5,0.327799514,13.51,62.5,0,0,0,1,0,1,,,,,
2247,4,27.4,0.24483713,13.42,50.4,0,0,1,0,1,0,,,,,
2248,6,32.2,0.152349701,12.19,45.2,1,0,0,0,1,0,,,,,
2249,6,28.2,0.128218827,13.37,40.2,1,0,0,0,1,0,,,,,
2250,9,29,0.208116545,9.61,43,0,0,1,0,0,1,,,,,
2251,8,32,0.210084034,10.2,47,0,0,1,0,1,0,,,,,
2252,6,31.2,0.285476389,12.01,55.2,1,0,0,0,1,0,,,,,
2253,6,29.2,0.345748861,9.09,51.2,0,0,0,1,1,0,,,,,
2254,5,31.5,0.151438667,11.32,43.5,0,1,0,0,1,0,,,,,
2255,6,30.2,0.372411738,9.59,55.2,0,0,0,1,1,0,,,,,
2256,6,29.2,0.302114804,9.93,50.2,0,0,1,0,1,0,,,,,
2257,9,27,0.356835241,11.61,56,0,0,0,1,1,0,,,,,
2258,3,33.3,0.137804318,12.44,45.3,0,1,0,0,1,0,,,,,
2259,6,29.2,0.338123415,10.14,53.2,0,0,0,1,1,0,,,,,
2260,6,29.2,0.187012987,13.75,47.2,0,1,0,0,1,0,,,,,
2261,5,29.5,0.299772586,13.82,58.5,0,1,0,0,1,0,,,,,
2262,5,32.5,0.18666003,11.48,47.5,0,0,0,1,1,0,,,,,
2263,5,29.5,0.199401795,10.03,43.5,0,0,1,0,0,1,,,,,
2264,3,30.3,0.245037981,11.66,50.3,0,0,1,0,1,0,,,,,
2265,6,30.2,0.136270725,12.58,42.2,0,1,0,0,1,0,,,,,
2266,6,32.2,0.320855615,9.35,53.2,0,1,0,0,1,0,,,,,
2267,5,29.5,0.385356455,10.38,57.5,0,0,1,0,1,0,,,,,
2268,7,32.1,0.334911653,12.37,61.1,0,0,1,0,1,0,,,,,
2269,7,27.1,0.197115883,13.77,46.1,1,0,0,0,1,0,,,,,
2270,9,29,0.295031056,9.2,48,0,0,1,0,1,0,,,,,
2271,5,27.5,0.314099581,12.28,54.5,0,1,0,0,1,0,,,,,
2272,6,27.2,0.22556391,11.4,45.2,1,0,0,0,1,0,,,,,
2273,7,32.1,0.387790843,11.42,63.1,0,0,1,0,1,0,,,,,
2274,7,30.1,0.293470286,13.63,58.1,0,1,0,0,1,0,,,,,
2275,9,28,0.25087108,10.25,46,0,0,1,0,0,1,,,,,
2276,4,30.4,0.296956199,13.47,58.4,0,0,1,0,1,0,,,,,
2277,9,33,0.220685597,9.71,48,0,0,0,1,1,0,,,,,
2278,8,33,0.272708202,13.62,59,0,0,1,0,1,0,,,,,
2279,4,28.4,0.338669951,13.92,61.4,0,0,1,0,1,0,,,,,
2280,5,28.5,0.276720858,12.39,52.5,1,0,0,0,1,0,,,,,
2281,4,30.4,0.323362975,12.37,58.4,0,0,1,0,1,0,,,,,
2282,5,31.5,0.283822138,10.57,52.5,0,0,1,0,1,0,,,,,
2283,7,30.1,0.182710974,12.51,46.1,1,0,0,0,0,1,,,,,
2284,4,27.4,0.284679089,11.04,49.4,0,0,1,0,1,0,,,,,
2285,4,32.4,0.337790289,10.15,56.4,0,0,1,0,1,0,,,,,
2286,7,27.1,0.243420052,9.39,43.1,0,0,1,0,1,0,,,,,
2287,5,31.5,0.202558635,13.4,50.5,0,0,1,0,1,0,,,,,
2288,5,33.5,0.319564445,12.07,60.5,0,1,0,0,1,0,,,,,
2289,3,30.3,0.297619048,9.6,50.3,0,0,0,1,0,1,,,,,
2290,4,32.4,0.331455088,12.93,62.4,0,0,0,1,1,0,,,,,
2291,5,32.5,0.148367953,13.48,46.5,0,1,0,0,1,0,,,,,
2292,3,30.3,0.209921556,12.93,49.3,0,0,0,1,1,0,,,,,
2293,7,27.1,0.241740532,12.41,48.1,0,1,0,0,1,0,,,,,
2294,4,30.4,0.245365322,10.48,48.4,0,0,0,1,1,0,,,,,
2295,3,28.3,0.164708466,13.01,43.3,0,0,1,0,1,0,,,,,
2296,4,31.4,0.200168563,13.56,50.4,0,0,0,1,1,0,,,,,
2297,4,28.4,0.217706821,13.78,49.4,0,0,0,1,1,0,,,,,
2298,8,33,0.230973554,12.37,53,0,0,1,0,1,0,,,,,
2299,7,30.1,0.32746623,10.47,54.1,1,0,0,0,1,0,,,,,
2300,4,31.4,0.234576589,12.18,51.4,0,0,1,0,0,1,,,,,
2301,9,31,0.278432212,13.34,57,1,0,0,0,1,0,,,,,
2302,5,27.5,0.325696316,12.72,56.5,0,0,0,1,1,0,,,,,
2303,8,28,0.157216225,13.63,43,0,0,0,1,1,0,,,,,
2304,7,31.1,0.393879715,9.43,57.1,1,0,0,0,1,0,,,,,
2305,3,31.3,0.230973554,12.37,51.3,0,0,1,0,1,0,,,,,
2306,3,33.3,0.202709911,13.39,52.3,0,0,0,1,1,0,,,,,
2307,8,31,0.127172531,13.48,43,0,0,1,0,1,0,,,,,
2308,9,28,0.278810409,10.76,49,0,0,1,0,1,0,,,,,
2309,7,29.1,0.340676811,12.58,59.1,0,0,1,0,0,1,,,,,
2310,5,33.5,0.232919255,11.04,51.5,0,0,0,1,1,0,,,,,
2311,7,33.1,0.289061311,9.39,52.1,1,0,0,0,0,1,,,,,
2312,6,33.2,0.268486408,12.77,57.2,0,1,0,0,1,0,,,,,
2313,9,31,0.193050193,11.84,47,0,1,0,0,1,0,,,,,
2314,8,32,0.254912374,13.45,56,1,0,0,0,1,0,,,,,
2315,8,28,0.297371238,12.01,53,1,0,0,0,1,0,,,,,
2316,4,31.4,0.265731293,13.44,56.4,0,1,0,0,1,0,,,,,
2317,7,29.1,0.249704298,10.87,48.1,0,1,0,0,1,0,,,,,
2318,5,29.5,0.254722989,13.46,53.5,0,0,1,0,1,0,,,,,
2319,7,30.1,0.364569268,10.58,57.1,0,0,1,0,1,0,,,,,
2320,8,27,0.417789757,10.6,58,0,0,1,0,1,0,,,,,
2321,9,32,0.215146299,13.28,52,1,0,0,0,1,0,,,,,
2322,7,27.1,0.316055626,13.56,57.1,0,0,1,0,1,0,,,,,
2323,5,30.5,0.243587907,9.97,47.5,0,0,1,0,1,0,,,,,
2324,4,29.4,0.227743271,13.8,51.4,0,1,0,0,0,1,,,,,
2325,8,32,0.389468765,9.17,57,0,0,0,1,1,0,,,,,
2326,6,28.2,0.183778486,11.66,43.2,0,0,1,0,1,0,,,,,
2327,7,32.1,0.309065934,12.48,59.1,0,0,1,0,1,0,,,,,
2328,5,28.5,0.246860577,13.31,51.5,0,1,0,0,1,0,,,,,
2329,5,27.5,0.257493048,13.87,52.5,0,1,0,0,1,0,,,,,
2330,9,28,0.265533723,10.76,48,0,0,1,0,1,0,,,,,
2331,5,27.5,0.258633805,9.39,44.5,0,0,1,0,1,0,,,,,
2332,7,27.1,0.254533885,13.47,51.1,0,0,0,1,1,0,,,,,
2333,6,33.2,0.231603327,13.57,55.2,0,0,0,1,0,1,,,,,
2334,5,28.5,0.207708285,12.38,46.5,0,0,1,0,1,0,,,,,
2335,4,31.4,0.301810865,9.94,52.4,0,0,1,0,1,0,,,,,
2336,7,28.1,0.303234501,12.72,55.1,0,0,1,0,1,0,,,,,
2337,8,31,0.298691935,13.87,60,0,0,1,0,1,0,,,,,
2338,4,31.4,0.241241871,13.62,54.4,0,0,0,1,1,0,,,,,
2339,7,31.1,0.215543049,11.93,49.1,1,0,0,0,1,0,,,,,
2340,5,28.5,0.273893614,9.91,47.5,1,0,0,0,1,0,,,,,
2341,4,29.4,0.243161094,11.75,49.4,0,0,1,0,0,1,,,,,
2342,9,27,0.4163414,10.98,59,0,0,1,0,1,0,,,,,
2343,5,31.5,0.302712772,12.27,57.5,0,1,0,0,1,0,,,,,
2344,7,30.1,0.285171103,10.52,51.1,1,0,0,0,1,0,,,,,
2345,4,28.4,0.29730935,9.61,48.4,0,0,0,1,1,0,,,,,
2346,7,31.1,0.180975003,12.63,47.1,1,0,0,0,1,0,,,,,
2347,6,31.2,0.37202381,9.6,56.2,1,0,0,0,1,0,,,,,
2348,5,33.5,0.270676692,9.5,51.5,0,0,1,0,1,0,,,,,
2349,7,29.1,0.219330311,9.77,44.1,0,0,1,0,1,0,,,,,
2350,9,33,0.226002141,12.01,52,1,0,0,0,1,0,,,,,
2351,5,28.5,0.247320692,12.13,49.5,0,1,0,0,1,0,,,,,
